text,created_at
"📹 Had the head and the first chorus of the trumpet solo on a loop my head today and boy did it distract me. But, li… https://t.co/Sv7Cw8gvXl",Sat Mar 20 12:49:10 +0000 2021
"RT @bubblepaints: Trumpet boy + Ace Attorney, because I love me some dumb memes. Enjoy. https://t.co/mRQLtrNFou",Sat Mar 20 12:26:24 +0000 2021
RT @gayncient: “are u a boy or a girl” i am abandoning academia,Sat Mar 20 12:16:53 +0000 2021
Komm süßer Toot ( Evangelion × Trumpet Boy ) https://t.co/WJc1P5sngc @YouTubeより,Sat Mar 20 05:43:04 +0000 2021
"2018 fue el mejor año en relación a memes creados. Hit or miss, lamp, somebody touch ma spaghetti, uganda knuckles,… https://t.co/y7bJArW59M",Sat Mar 20 03:09:19 +0000 2021
"RT @yoghthetrog: ""He asked if he could blow me, I said, boy i ain't no trumpet 😎🕺🕺"" *Persona 4 Specialist starts playing* https://t.co/Omq3…",Fri Mar 19 23:02:55 +0000 2021
"Not to blow my own trumpet or anything, but I work 43 hours a week and on my days off volunteer for the local commu… https://t.co/I3yqTEXxte",Fri Mar 19 18:03:26 +0000 2021
