text,created_at
Cynthia Robinson was a single mother when she joined Sly and the Family Stone as a trumpeter and vocalist in 1966.… https://t.co/B1iFd31Ugv,Fri Mar 19 07:00:15 +0000 2021
"Happy Bday to  #TerenceBlanchard, born in NO in 1962. He began his career as a trumpeter, composer, &amp; music educato… https://t.co/ZRLLb7NXXZ",Sat Mar 13 19:00:59 +0000 2021
"#AudubonMuralProject welcomed its 90th mural, a beautiful mosaic of swans made from recycled glass and ceramic—an i… https://t.co/bWgmGjGHWU",Mon Mar 15 02:11:00 +0000 2021
"RT @Guratan_22: Trumpeter 1/48 J-7G
製作しました！！！
マイナーな機体ですが、簡単に言うとダブルデルタのMiG-21です
AFV界で話題のケープを使った塗装剥がし法を使って塗装を剥がしまくってます
トランペッターは多少合いが悪いこともありまし…",Sat Mar 20 12:49:40 +0000 2021
