text,created_at
"RT @yunjaegug8039: 추미애 ""윤석열이 만난 언론사주, 조중동 뿐 아니다"" https://t.co/Bo8QBttsA4 ""기획사퇴""라는 그의 의심, ""부패완멸 검수완박""이라는 그의 믿음
""임은정 배제, 박범계 장관이 즉각 수사지휘권 발동해…",Sat Mar 20 00:39:47 +0000 2021
"RT @YuriYuriChang: 🟢윤석열 직무유기 (8개 혐의)🟢
🔺한동훈 수사 및 감찰 고의지연 
🔺한명숙 전 총리 사건 감찰 고의지연 
🔺조선일보•사주 수사 고의 지연 
🔺옵티머스 사건 불기소 
🔺나경원 사건 수사 고의지연 
🔺최성해 사건 수사…",Thu Mar 18 18:39:03 +0000 2021
